observed_Vp,observed_Vs,observed_rho,observed_phi,GD1_Vp,GD1_Vs,GD1_rho,GD1_phi,GD_Vp,GD_Vs,GD_rho,GD_phi
3746.260296,2080.362016,2399.714693,0.145298297,3687.43702,2021.808711,2379.746835,0.152333574,3715.239695,2092.539932,2388.521141,0.153014426
6482.986867,2863.444516,2701.256595,0.010062292,6782.451779,2970.31943,2692.462686,0.005366471,6649.710741,2831.620988,2704.860622,0.005873723
5846.475357,3091.834981,2648.556747,0.02531616,5726.2528,3165.20225,2664.210143,0.022498672,5941.27042,3105.18969,2655.543893,0.02110928
3969.25381,1816.88014,2494.648266,0.121005229,4084.973864,1767.458763,2479.91606,0.107371117,3880.237184,1916.860627,2478.073935,0.131228317
3670.796945,2001.306139,2379.096071,0.149939782,3662.985597,1988.996909,2372.240122,0.151803181,3589.486722,2031.375573,2371.98814,0.153201484
3586.370574,1967.902928,2413.310288,0.135350858,3611.8136,1919.194511,2381.379406,0.139828296,3629.436644,1939.821531,2409.931092,0.12969672
3764.536482,2031.548076,2380.67046,0.144827277,3697.8484,2092.794467,2397.511454,0.143813635,3844.275805,2034.42012,2394.824849,0.138460435
6262.188842,2910.458602,2687.542356,0.016396964,6799.473016,2838.97737,2677.078028,0.004197496,6316.704737,2851.259801,2692.275013,0.012638046
5850.937676,3064.172109,2654.656473,0.024937085,5441.266424,3061.099588,2655.723355,0.024782873,5795.040674,3057.5798,2654.888386,0.029553953
3653.227793,1833.263412,2460.421259,0.112721889,3701.205875,1571.811464,2442.768975,0.121186897,3713.527838,2006.231168,2474.918012,0.114470905
3694.584725,2048.751948,2379.888859,0.148221419,3620.538081,2075.502361,2385.770005,0.156436157,3681.533523,2061.735217,2384.650754,0.150544612
3629.217605,1996.116724,2416.054972,0.127905091,3642.112822,1973.124462,2413.604962,0.133677139,3658.146253,1978.063997,2409.06717,0.129052308
3668.961025,2024.571936,2394.017183,0.135514892,3679.756355,2053.211847,2381.611797,0.142129723,3670.924451,2076.032687,2401.42353,0.145059413
6266.742957,2774.984722,2677.487204,0.018083625,6311.606009,2865.686553,2683.359119,0.006286961,6334.467479,2807.669115,2683.218986,0.013713584
5945.320938,3075.371254,2655.11622,0.017115429,5679.122382,3167.194862,2655.821499,0.017888335,5793.332805,3072.259044,2657.491693,0.020998226
3481.710276,1705.637109,2479.744092,0.100506875,3763.05582,1789.557017,2478.816208,0.107786746,3758.376104,1720.025231,2458.276967,0.10772141
3649.784459,2046.421733,2373.16569,0.149249184,3661.945545,2049.122937,2379.078706,0.152500381,3645.170631,2106.21956,2371.952957,0.1514186
3710.141831,1958.677043,2398.60744,0.125389263,3660.109333,2042.64171,2418.811056,0.128410253,3677.89748,1965.513572,2396.398929,0.127186651
3680.190459,1961.300232,2406.149108,0.140589229,3643.320634,1965.77371,2400.818201,0.146740626,3705.065521,1968.575121,2396.14334,0.144200538
6265.838318,2875.320917,2684.498784,0.013652151,6112.774198,2752.256727,2678.887848,0.009504349,6341.886633,2945.882089,2669.614366,0.012859995
6157.250359,3200.821717,2667.383623,0.008340612,6007.448312,3276.516966,2681.421262,0.014171204,6109.250765,3339.686537,2684.351186,0.013113415
4097.843267,2167.344959,2481.404018,0.09668582,3945.690889,2308.453124,2509.703417,0.112728456,4204.126481,2208.405185,2480.371681,0.096019236
3699.874518,2051.276802,2395.580938,0.156035964,3700.709228,2072.399774,2375.816435,0.146523299,3716.688156,2036.87192,2386.510883,0.154162051
3591.912423,1969.606039,2398.145262,0.135237624,3590.468263,1987.59135,2403.021708,0.129816729,3542.521409,1932.945414,2398.823764,0.135158332
3614.779702,1964.234437,2384.338269,0.15379866,3563.991329,1944.236299,2381.362307,0.148038225,3575.268165,1940.588643,2384.297786,0.14686979
6347.331665,2861.387364,2675.848992,0.006635158,6217.06423,2835.996351,2675.594438,0.012627998,6264.682683,2862.530403,2666.610604,0.00867346
6067.324972,3195.755236,2679.676017,0.011808207,5992.491286,3162.078814,2685.133227,0.013148531,6011.021919,3255.651765,2686.630468,0.011295544
4217.581487,2197.967269,2481.761217,0.103867705,4237.971701,2379.677573,2502.330561,0.099286983,4304.563744,2273.639645,2459.584284,0.104319347
3722.883898,2088.672322,2386.314022,0.149955667,3722.883898,2088.672322,2386.314022,0.149955667,3722.883898,2088.672322,2386.314022,0.149955667
3642.878954,2016.30092,2392.376249,0.141276315,3642.878954,2016.30092,2392.376249,0.141276315,3642.878954,2016.30092,2392.376249,0.141276315
3505.667234,1862.293723,2366.795164,0.16041284,3505.667234,1862.293723,2366.795164,0.16041284,3505.667234,1862.293723,2366.795164,0.16041284
6109.455091,2869.357622,2661.706603,0.013048383,6109.455091,2869.357622,2661.706603,0.013048383,6109.455091,2869.357622,2661.706603,0.013048383
6170.039829,3093.60138,2703.795641,0.009837618,6170.039829,3093.60138,2703.795641,0.009837618,6170.039829,3093.60138,2703.795641,0.009837618
4206.384206,2330.222087,2491.475885,0.104971673,4206.384206,2330.222087,2491.475885,0.104971673,4206.384206,2330.222087,2491.475885,0.104971673
7133.22667,3485.115211,2651.073397,0.010915604,7133.22667,3485.115211,2651.073397,0.010915604,7133.22667,3485.115211,2651.073397,0.010915604
3608.737537,1943.895706,2382.559803,0.138829961,3626.877253,1935.100473,2408.788055,0.135255965,3566.207864,1949.069762,2383.121642,0.141447797
3571.309286,1868.595164,2384.36823,0.147181783,3435.441669,1902.873694,2384.936085,0.15812639,3542.981082,1955.633963,2385.994887,0.14592222
5575.893662,2808.826248,2627.054832,0.036608264,5641.263393,2772.22476,2627.679892,0.024736325,5584.207391,2804.998195,2619.604717,0.034357973
6146.039913,3320.124458,2719.797523,0.006852731,6361.620839,3225.274643,2720.632053,0.011397883,6183.971354,3237.918832,2707.679581,0.007521147
4145.627792,2553.419358,2473.331747,0.113478837,4525.25215,2567.023716,2509.569824,0.105739223,4280.152234,2645.47431,2493.290216,0.107984356
7211.599959,3546.064852,2634.658468,0.010574777,7201.277019,3508.105631,2634.728858,0.010096438,7202.659742,3547.688909,2633.477078,0.015420139
3530.459093,1881.100727,2401.3866,0.133046164,3610.271729,1919.314684,2404.220283,0.134961153,3523.573389,1810.065267,2401.843636,0.134132278
3549.80515,1871.765391,2360.479149,0.153989619,3497.299487,1851.645201,2374.778147,0.150199714,3559.498121,1879.199468,2372.17473,0.149779308
5392.754857,2758.887652,2606.482402,0.033159363,5494.343414,2712.320857,2618.232554,0.024265967,5420.453716,2725.822105,2594.955842,0.030666178
6330.825561,3145.190784,2708.436277,0.008029743,6125.594541,3163.037434,2703.260955,0.011834759,6277.654825,3159.680995,2708.860431,0.008527662
4354.380182,2323.715284,2499.842832,0.099523666,4705.004916,2638.599744,2510.979139,0.106858239,4438.729553,2524.100069,2497.981486,0.104207536
7142.958342,3624.594816,2659.346782,0.014540898,7140.543701,3583.095994,2642.232454,0.012531189,7178.363405,3577.268267,2659.156408,0.011253294
3645.277432,1901.661775,2405.614467,0.137457735,3685.518587,1889.655033,2411.573886,0.130685975,3598.413319,1895.362186,2413.505527,0.139257138
3457.354679,1895.925167,2373.041852,0.162145044,3513.304069,1858.534225,2371.654192,0.162304359,3513.690603,1851.954646,2368.843817,0.152405881
5483.470098,2854.130619,2628.718664,0.027826872,5497.018692,2781.599687,2633.145901,0.025935805,5394.157947,2792.73933,2619.335396,0.020817126
6024.128584,3151.879474,2698.066894,0.017307235,6048.573177,3074.43907,2692.867374,0.020232281,6109.099514,3092.477199,2683.32599,0.020495261
4324.58264,2554.459654,2499.458498,0.113299308,4644.250874,2617.498266,2516.414437,0.105824393,4199.721464,2854.764408,2486.93321,0.118284091
7183.703038,3465.426713,2642.687926,0.012497786,7070.703776,3536.724191,2648.301366,0.026721473,7115.300604,3497.319075,2643.07114,0.014478254
3585.951496,1901.877876,2399.582846,0.136062407,3550.886708,1895.389253,2419.32546,0.134105173,3605.000437,1862.159467,2396.55969,0.130398917
3498.261052,1795.799358,2357.217604,0.154942634,3486.89117,1859.125136,2378.878838,0.150058534,3518.492957,1825.08627,2355.447354,0.150481977
5322.579434,2801.199155,2603.544266,0.032540102,5249.372198,2773.932918,2603.561933,0.029618888,5332.084148,2820.571818,2613.332155,0.027665775
5965.970746,3246.50558,2701.409719,0.019005842,5964.855073,3102.590812,2669.719771,0.019654637,6090.769707,3081.784622,2694.518916,0.011277428
4305.078975,2506.086948,2501.602043,0.10149099,4318.075742,2432.25348,2507.157649,0.103791287,4428.273383,2465.457949,2507.127019,0.091223742
7102.535087,3518.712234,2647.680256,0.021832943,7109.227223,3494.981814,2636.433578,0.026369662,7104.154359,3459.344591,2629.174874,0.026325473
3592.677434,1769.898178,2401.838056,0.133062445,3530.036155,1798.185187,2410.099155,0.128674542,3614.565453,1762.419824,2404.878991,0.126143539
3374.120829,1841.730742,2352.263594,0.167110179,3414.284975,1916.152986,2382.62395,0.160753942,3390.788397,1807.873038,2354.495077,0.165141761
5161.746083,2701.244369,2585.309945,0.041172877,5085.089242,2706.733215,2578.635894,0.035298242,5193.973276,2725.226477,2575.135548,0.039868055
5992.757481,3279.623712,2698.922172,0.015680555,6213.168586,3173.375282,2682.967276,0.010669337,6162.260168,3377.89296,2672.984846,0.015109571
4716.968434,2640.875455,2516.648631,0.071674934,4556.273436,2401.193763,2486.185078,0.099656443,4671.660779,2616.236263,2519.13484,0.084329649
7118.650828,3566.852556,2646.59585,0.020377448,7234.422374,3605.284638,2639.963016,0.009369327,7128.625621,3592.171476,2642.81199,0.013695985
3534.538073,1786.755899,2409.297389,0.143347752,3479.919971,1773.820795,2394.122807,0.145931173,3508.676632,1807.843713,2416.770606,0.14945724
3476.570034,1857.144523,2371.689362,0.156007504,3475.655035,1825.00542,2358.664847,0.158934573,3468.820435,1881.877069,2378.724222,0.160086094
5095.717359,2731.690429,2595.234752,0.035654482,5059.238038,2780.448166,2605.325319,0.03902079,5133.173397,2737.988517,2598.375177,0.032603432
6145.726,3290.118467,2689.431419,0.014421988,6139.398623,3406.972699,2704.047233,0.015879595,6267.312845,3501.813251,2686.804873,0.015364848
4314.705903,2596.893206,2518.052021,0.08123171,4391.012102,2311.439664,2493.030315,0.091375271,4316.550251,2687.207514,2496.850431,0.091877069
7167.154613,3644.031657,2652.960958,0.017847253,7235.527365,3777.130724,2666.359979,0.017572632,7194.755215,3639.199825,2659.377036,0.010925613
3513.496183,1876.881614,2415.946955,0.148572047,3578.287847,1702.395391,2385.795126,0.136197056,3523.301673,1833.213605,2401.760747,0.150242713
3459.398924,1893.80893,2363.791977,0.150221424,3459.008704,1879.948014,2360.479523,0.159310023,3460.123179,1876.56709,2372.346036,0.160962956
5015.560589,2708.557124,2593.043887,0.045857854,4934.43671,2700.014196,2586.858161,0.05274718,4981.307158,2676.011857,2598.008626,0.045356614
6272.141842,3421.980661,2682.169554,0.005457549,6158.690306,3400.915196,2711.458784,0.013702815,6099.145681,3457.742772,2675.013946,0.015714964
4680.972375,2787.831634,2549.634082,0.077871791,4486.887391,2565.269202,2535.140195,0.072493751,4348.125431,2633.657922,2506.017257,0.083610855
7144.35294,3641.624042,2648.989427,0.006612136,7199.487824,3592.31219,2650.625679,0.010877728,7134.907242,3639.723487,2651.622594,0.019403691
3500.032869,1882.957843,2392.643294,0.145629042,3516.437984,1811.435074,2392.251801,0.149707268,3474.655211,1820.337087,2401.55487,0.143836252
3469.911417,1955.885688,2377.161409,0.154107696,3390.97956,1945.958367,2386.226161,0.160569114,3546.645965,1936.028076,2369.737597,0.153592324
4930.60678,2630.050639,2594.256794,0.02752177,4885.738767,2620.000403,2572.300108,0.030185638,4943.46172,2643.854462,2606.615428,0.028968264
6218.917273,3460.556492,2714.596786,0.010304152,6343.324933,3428.977946,2691.961669,0.013497841,6245.060603,3576.682588,2708.277191,0.015784684
4582.088761,2829.290942,2530.379441,0.066985116,4834.301153,2561.688103,2522.504878,0.063219994,4351.05148,2685.187219,2514.69057,0.068934234
7205.522064,3589.481133,2647.780244,0.012710978,7217.453452,3540.746424,2615.200368,0.008870868,7137.323954,3612.837086,2651.900952,0.025268966
3462.510217,1882.073067,2389.108949,0.159267485,3613.239748,1786.17163,2375.133252,0.143361645,3491.844427,1882.176011,2394.06278,0.155346694
3598.401226,2030.193468,2387.056597,0.143427565,3613.103731,2010.84181,2395.842062,0.144194924,3655.004647,2018.367825,2385.692747,0.147491049
4715.086645,2565.746689,2593.08971,0.039595917,4828.900692,2512.355901,2575.657274,0.030844168,4820.881637,2533.70782,2600.727947,0.031925833
6355.830098,3413.017116,2706.126691,0.018511461,6347.86867,3378.916502,2673.421455,0.010931584,6456.249877,3361.239663,2681.936645,0.010381913
4677.030183,2535.195859,2561.204148,0.063226574,4705.369088,2563.680444,2544.853669,0.069347144,4543.741887,2386.034867,2524.923148,0.078086185
7126.19504,3618.540206,2657.108937,0.011324869,7160.143633,3573.312311,2621.240728,0.013701313,7137.700754,3590.906138,2656.204196,0.024473967
3420.896974,1860.641334,2377.036572,0.148897476,3480.132549,1935.122259,2373.199417,0.155355805,3397.011073,1885.819534,2381.154262,0.152002711
3641.223132,2083.656651,2405.288367,0.130902614,3728.178012,2109.649087,2401.103789,0.134344102,3730.78152,2076.933413,2399.620691,0.129647327
4396.535205,2353.422507,2513.803231,0.068354223,4382.803162,2341.758022,2517.063956,0.067143798,4379.274497,2325.490188,2518.795744,0.073128355
6261.256682,3453.284973,2690.325408,0.017057053,6074.204773,3411.50742,2687.129429,0.006228006,6256.359094,3466.69165,2695.27866,0.015005574
4328.736526,2572.582363,2582.786406,0.061318517,4496.686122,2424.711178,2588.450342,0.06635128,4268.575699,2391.413787,2574.211368,0.072816814
7024.245642,3544.769217,2663.09769,0.016045152,7124.42969,3485.120527,2650.273189,0.016146935,7054.668681,3539.711834,2650.297483,0.017545259
3468.329458,1906.502284,2388.769889,0.153499513,3494.404703,1925.202697,2379.143765,0.149759913,3434.801985,1932.149894,2383.55712,0.158716628
3620.984624,2054.021132,2416.271921,0.131018243,3692.639582,2111.287029,2398.302425,0.128350345,3644.824877,2034.549096,2406.392007,0.128338758
4101.35378,2153.466886,2460.370041,0.095737492,4035.029303,2144.389725,2464.407788,0.103111268,4053.608585,2216.32652,2465.393161,0.098979896
6088.826773,3369.916927,2683.785119,0.019282181,6192.533305,3459.009043,2684.641043,0.010566496,6111.015493,3417.139199,2678.310715,0.017972606
4663.371971,2224.13392,2543.933228,0.060820601,4207.903842,2190.951872,2579.533228,0.071600236,4853.215922,2226.215222,2568.525363,0.047328185
7057.65027,3435.218066,2643.64659,0.004557711,7172.630423,3470.994965,2657.617135,0.009114917,7107.555543,3438.219324,2627.447385,0.009796929
3476.631834,1847.414812,2364.120295,0.148933274,3610.293846,1929.909604,2366.089912,0.144144204,3542.951721,1931.325858,2368.05331,0.150812591
3548.943373,2012.068225,2408.647979,0.134473737,3673.163013,2029.600538,2386.510093,0.131786235,3635.147073,1973.98044,2372.047104,0.126447145
3830.350144,2058.40783,2440.873758,0.112079075,3922.830416,2087.835298,2437.525815,0.113925037,3867.934493,2015.952807,2445.941052,0.113495617
6097.218715,3501.763326,2671.382582,0.01877786,6111.718449,3523.156119,2684.414455,0.015239505,6178.8069,3523.809146,2681.832093,0.016188574
4716.253082,2004.714772,2570.362693,0.063392768,4516.048368,2185.023124,2581.287954,0.055617165,4751.95238,2248.897349,2567.567983,0.052627014
7086.735935,3485.125724,2649.016832,0.009311852,7119.993183,3483.1361,2645.586761,0.016375756,7049.815453,3493.429099,2635.298258,0.016274127
3519.19948,1884.739776,2365.459233,0.155452204,3535.919607,1918.52553,2363.554859,0.15919099,3561.888787,1901.498226,2389.414586,0.15107047
3581.862488,2025.282377,2410.914465,0.139739068,3563.510187,1951.790409,2365.928964,0.133224468,3588.196706,2035.46004,2398.847499,0.139737056
3621.464949,1952.484059,2409.852099,0.14130849,3690.328433,1964.743612,2406.528612,0.127499527,3640.23032,1924.260022,2404.28391,0.140865096
6289.766093,3503.089123,2680.943773,0.018178059,6547.962844,3417.035175,2676.135003,0.014885628,6380.352964,3345.892174,2669.952262,0.015050182
4632.932969,2101.431665,2605.53885,0.033884637,4406.91867,2056.530863,2579.557013,0.056923654,4723.335548,2135.2306,2623.901518,0.045240775
7190.055883,3458.00895,2632.684809,0.008148341,7139.510809,3544.98242,2654.832876,0.019259803,7161.411559,3527.835442,2613.190151,0.011481879
3536.833004,1865.065805,2359.923073,0.150388626,3485.567378,1926.194073,2366.597176,0.155865595,3552.085789,1875.113319,2380.398262,0.155989633
3541.675618,2064.329792,2402.659263,0.145190814,3595.764212,2003.951509,2384.899632,0.140659242,3556.463363,2054.143357,2394.741653,0.138255127
3563.527704,1860.979263,2377.461701,0.144420805,3598.918771,1835.288501,2389.906899,0.145286339,3506.74356,1872.019553,2375.713445,0.148879087
6296.780213,3613.42134,2678.444531,0.014704105,6144.723352,3339.780823,2676.760349,0.017069148,6271.850285,3505.309921,2679.795828,0.016386347
4644.906025,2310.073227,2638.882255,0.046488958,4719.325768,2024.979361,2603.135483,0.027511381,4612.571606,2281.619636,2625.024186,0.031576965
7179.300732,3516.926656,2655.20116,0.013953931,7186.419547,3589.909546,2666.14983,0.011013032,7135.992739,3537.064541,2625.110383,0.021851474
3529.130659,1822.386163,2349.333976,0.161291315,3481.278716,1892.848506,2359.671485,0.150548146,3454.318883,1872.408882,2352.344805,0.164066448
3630.941458,2117.685361,2404.738986,0.136498493,3598.839558,2014.563488,2383.791859,0.137159089,3553.235599,2031.48135,2385.143957,0.137826809
3581.774921,1865.533682,2385.556593,0.148737009,3502.173084,1819.170806,2367.092772,0.148190295,3489.161469,1863.596601,2378.753015,0.150267244
6674.680126,3626.489065,2695.168117,0.008829423,6785.936919,3449.877378,2676.802606,0.008303393,6363.574064,3474.423413,2684.689099,0.011995485
4712.630739,1857.560305,2590.141913,0.050272396,4601.563478,2104.986711,2624.851073,0.028467864,4528.866607,2231.459976,2614.017954,0.044345353
7140.143899,3542.560224,2635.932516,0.00470346,7113.693171,3670.741873,2650.145335,0.010476551,7077.448205,3558.585316,2632.505323,0.021754219
3419.297209,1846.02933,2368.390073,0.16392217,3427.00016,1899.241856,2359.162102,0.164719384,3398.44937,1905.536344,2379.911603,0.171440503
3677.229956,2215.600608,2408.337965,0.138416292,3639.607578,2051.357812,2392.847819,0.137848305,3580.27916,2094.829461,2391.457235,0.14157633
3510.098298,1909.045651,2373.335404,0.158794824,3514.187318,1913.804577,2367.64857,0.157149546,3454.953913,1930.949331,2367.361439,0.15922887
6587.695225,3552.63778,2704.007727,0.012282895,6834.458005,3362.236712,2673.460582,0.000682616,6596.121767,3385.957333,2691.507064,0.015283248
4676.374851,2222.585998,2602.869255,0.050019824,4358.836959,2099.738417,2610.614782,0.040273101,4640.859241,2363.113116,2629.655331,0.054342012
7112.462175,3620.871413,2653.613127,0.006404553,7068.232845,3634.741484,2646.798255,0.008891027,7063.056556,3649.508256,2646.743867,0.017127064
3482.771348,1855.745419,2358.12594,0.153155524,3392.821646,1844.711458,2349.835882,0.1590795,3433.75406,1874.583414,2351.539415,0.156434951
3639.733738,2137.671612,2396.116753,0.137611547,3649.516204,2083.324664,2389.552111,0.131152293,3568.096574,2118.020418,2401.205552,0.151357748
3531.659655,1882.702782,2357.402445,0.157720163,3545.275275,1898.270197,2378.579784,0.155087557,3487.509382,1864.127739,2357.572804,0.155446072
6677.975165,3410.739172,2704.292062,0.008051874,7023.636836,3536.861638,2721.249653,0.001570705,6795.193273,3380.072973,2711.990202,0.010949041
4872.993063,2392.373937,2600.97711,0.044510984,4436.268077,2169.721928,2603.280669,0.057284405,4868.804465,2430.088094,2624.503502,0.033986582
7027.291034,3585.034366,2658.694294,0.00870616,6905.832849,3665.894538,2647.355971,0.01900116,6985.08839,3598.163225,2641.261506,0.020060838
3553.011056,1743.943541,2343.517927,0.148605413,3376.307057,1841.447225,2341.24145,0.154775616,3484.699057,1741.186855,2355.970173,0.146885414
3639.95272,2115.452115,2383.440429,0.13964403,3673.333984,2089.13859,2395.296347,0.125434683,3614.754909,2156.188566,2388.863422,0.13567399
3549.322676,1914.474046,2376.051372,0.155672801,3534.244475,1931.675058,2360.420423,0.152493733,3473.164203,1880.309733,2365.919981,0.16101546
6952.994747,3463.159913,2726.001205,0.000894999,6709.515906,3388.909912,2700.449845,0.00698682,6891.969351,3397.192591,2705.218053,0.005971547
4777.048538,2489.34218,2611.688937,0.048843683,4442.320551,2257.973918,2606.130769,0.053865051,4968.409504,2609.016858,2619.212395,0.036812982
6968.596419,3619.577207,2637.498014,0.019543734,6857.976278,3618.826685,2656.965761,0.018759194,6932.927537,3616.034157,2648.421139,0.027380121
3550.467451,1798.86047,2359.347509,0.144142819,3273.906137,1839.383858,2357.911859,0.164383356,3435.695816,1831.103342,2362.209089,0.146941312
3593.306659,2102.363943,2382.547977,0.150027793,3662.257782,2171.976208,2400.052943,0.137081929,3668.839072,2144.151361,2379.076757,0.137281606
3463.352499,1939.500495,2372.412438,0.167346023,3522.924038,1966.338612,2378.851516,0.163564195,3517.474169,1885.211473,2361.835053,0.160244075
6826.049027,3271.175034,2726.332499,0.010454221,6723.17807,3344.8104,2693.606802,0.011068081,6826.370569,3148.255997,2707.906011,0.010544176
5207.669388,2656.796526,2638.112815,0.019782785,4824.709056,2381.579175,2600.156883,0.045232513,5208.348327,2871.590719,2657.328812,0.031925594
6829.79757,3638.503214,2643.459435,0.017614274,6772.18845,3651.833237,2661.431951,0.023213961,6743.033844,3635.253772,2640.419399,0.033948859
3537.432285,1878.930183,2367.27387,0.144466977,3336.776118,1942.435658,2358.901109,0.157131548,3495.424527,1878.195017,2363.910183,0.145722775
3651.199914,2105.875516,2371.280127,0.143863718,3592.019554,2173.879244,2374.07045,0.153392452,3573.150906,2160.586367,2370.710951,0.152573848
3477.680626,1907.556264,2351.617233,0.163991929,3431.770581,1928.515239,2343.742988,0.159685512,3489.748025,1951.179887,2381.142023,0.159314756
6910.022401,3188.861221,2687.230399,0.009909619,6635.093507,3404.58151,2701.467419,0.014841162,7103.30613,3140.685838,2676.033003,0.005488503
5487.955567,2591.166465,2625.865831,0.014867549,5401.649321,2581.109927,2632.376789,0.036053536,5312.20703,2682.071711,2622.455439,0.017060432
6668.643241,3535.840866,2643.725323,0.017125629,6689.766056,3524.243773,2643.422615,0.028946001,6680.914043,3577.406857,2646.848045,0.01725749
3411.353618,1851.688641,2360.151283,0.154813279,3325.805318,1935.187505,2390.843248,0.158332483,3406.887575,1870.905986,2378.584286,0.156167351
3563.974018,2050.428648,2366.655652,0.161595161,3584.455486,2096.506551,2378.084525,0.160059951,3463.384637,2024.549668,2345.456091,0.173641495
3407.399753,1902.173176,2361.391436,0.149588601,3479.561272,1955.703313,2367.924186,0.166068373,3475.861598,1925.445022,2380.137021,0.153743345
6785.729135,3215.801916,2696.746794,0.018658406,6829.818741,3156.533867,2699.570712,0.006521047,7095.186761,3120.814588,2706.016615,0.006904965
5293.152686,2530.882253,2625.559174,0.020195988,5011.556366,2531.838124,2609.168791,0.040963105,5167.778903,2500.520487,2627.983438,0.023809962
6589.001652,3463.208178,2626.525106,0.027251437,6519.845328,3403.620296,2624.230226,0.036488117,6564.30374,3449.778421,2631.53274,0.026340743
3525.288964,1887.116855,2360.897044,0.147682843,3450.424858,1871.47171,2385.459868,0.150968422,3541.670203,1896.230326,2376.517005,0.150216635
3610.049636,2094.010389,2350.74969,0.154141331,3469.01211,1994.42609,2360.91153,0.161612074,3525.919164,2038.095115,2355.771437,0.164836095
3479.910638,1949.526349,2390.038029,0.154063137,3566.791855,1915.679629,2382.46855,0.154657578,3516.976092,1889.161797,2376.704499,0.152228915
6757.632452,3211.047239,2694.080991,0.011929628,6896.540823,3286.089407,2720.076793,0.008230605,7154.563944,3184.044432,2693.859022,0.004902556
5398.38348,2997.634666,2655.808054,0.02862173,5366.364231,2482.383089,2628.871209,0.036321637,5450.13993,2785.489811,2670.817468,0.020888904
6373.724857,3385.192053,2612.75979,0.037713431,6477.866616,3324.236118,2625.377657,0.020676543,6391.507393,3346.473551,2608.874175,0.045717357
3589.66812,1862.152008,2388.024152,0.14031738,3472.95442,1901.129169,2404.571526,0.142631602,3539.430437,1863.473929,2398.524511,0.146140675
3612.358688,2046.878968,2373.172197,0.151703055,3545.838932,2050.778872,2355.365234,0.15268473,3505.159162,2022.546936,2363.658389,0.168066767
3462.580358,1969.574233,2387.669611,0.152374679,3609.146732,1809.898364,2349.449388,0.147627705,3509.218165,1950.428571,2389.786058,0.151673827
6927.814895,3105.731729,2691.859937,0.011514038,6924.139743,3324.616253,2714.061532,0.008273002,6974.576324,3218.450806,2698.588124,0.009834532
5246.082476,3187.820368,2683.874002,0.028572929,5238.811194,2751.254767,2652.001569,0.029287461,5432.258252,2741.044103,2655.089715,0.023152541
6251.808113,3213.159109,2603.58031,0.034944088,6455.549578,3229.221889,2628.583337,0.016430973,6219.924754,3236.165083,2614.934687,0.045943742
3618.998779,1954.422188,2413.003774,0.134354487,3596.629359,1909.969568,2408.161789,0.133877685,3589.741607,1886.739955,2390.057475,0.135297415
3719.052588,2041.765919,2359.630554,0.140854641,3570.384572,2106.279515,2367.187319,0.146268646,3549.887843,1994.560812,2358.765623,0.15823295
3576.467473,1980.582203,2417.780469,0.129416949,3561.596378,1873.692778,2378.971704,0.137987761,3458.496102,1927.104999,2384.962511,0.142267628
7123.48716,3057.036949,2673.829328,0.008483913,6958.467626,3141.491517,2699.098985,0.011229167,6854.501727,3162.727533,2691.787669,0.019890385
5069.27641,2901.123634,2659.695789,0.053633646,5198.398086,2962.260467,2715.918985,0.028365384,5234.17337,2670.387871,2619.677898,0.051587501
6097.858102,3091.622637,2603.781669,0.04310193,6272.257697,3155.340152,2625.830288,0.030762475,6127.001906,3209.006622,2627.157503,0.043173699
3572.626744,1954.056029,2443.060466,0.13562213,3668.615633,1896.576106,2413.046668,0.131064155,3563.10835,1886.600235,2410.398181,0.133744427
3604.715268,1997.599425,2361.229544,0.135334135,3554.980409,2011.294461,2383.18555,0.146888905,3547.077052,2016.992366,2377.170946,0.153982352
3587.487869,1980.786508,2393.069443,0.138725158,3626.420231,1901.180874,2386.98348,0.129802125,3516.83733,1971.264067,2388.226895,0.144495871
6716.168565,3197.848301,2681.29266,0.01115135,6681.388053,3213.8792,2709.529286,0.015241268,6586.743602,3253.338376,2689.74592,0.013813778
5088.496652,2742.176191,2606.989773,0.026610661,5082.054044,2782.714063,2645.842472,0.021655374,5144.051582,2932.000502,2597.979871,0.033574877
6140.963813,3086.30268,2598.150473,0.043636902,6125.476618,3160.818507,2621.449218,0.031831079,6056.420358,3126.830306,2619.190019,0.051442646
3621.097765,1894.814582,2428.059246,0.126477118,3559.525156,1790.132356,2395.319783,0.129331295,3575.782828,1869.32388,2408.758663,0.13146958
3586.827329,2013.372305,2374.128643,0.142797513,3502.35022,1984.683686,2383.592696,0.154711727,3518.164966,2037.821769,2378.457742,0.153437139
3572.622306,1861.311023,2388.984691,0.145145705,3634.202532,1944.541319,2405.646235,0.122290825,3518.556252,1939.251168,2405.844476,0.142463602
6667.968288,3271.473309,2685.828364,0.012375199,6589.278472,3120.280296,2692.504989,0.015131741,6627.02403,3182.51159,2693.26974,0.010836885
5131.368675,2837.665383,2610.118654,0.029524127,5081.279646,2660.710226,2633.879476,0.025944394,5107.816908,2776.329394,2611.219023,0.031235968
6132.357592,3081.52043,2596.960831,0.034557621,5991.614928,3050.309284,2617.914708,0.047515288,6061.359201,3148.239723,2622.07613,0.037667942
3633.421643,1937.841776,2421.222495,0.129819897,3644.149054,1818.715235,2400.03681,0.126666168,3568.498718,1913.846775,2412.604048,0.129006542
3661.387269,1964.381165,2384.363045,0.127451032,3565.109269,2015.850047,2421.188271,0.150528935,3576.595465,1945.294324,2380.261148,0.143975329
